DATA_ORA_MINUTI_RILEVAMENTO_BASE,anno,mese,giorno,DATA_RILEVAMENTO_BASE,num_giorno_sett,ora,ora_minuti,minuti,ID_QUARTO_D_ORA,festivo,FasciaAEEG,DATA_ORA_MINUTI_RILEVAMENTO_BASE_nodst,Fabbisogno,Prelievo,Autoproduzione,Autoproduzione_PV,PV Cittadella,PV Ex Fucine,Fev-,PV Ex Fucine Est,PV Ex Fucine Ovest,PV Aule P,DIATI/DISAT,Aule R
7/31/23 14:45,2023,7,31,7/31/23,1,14,14:45,45,60,N,F1,7/31/23 13:45,710.9,569.3,141.6,140.6,93.1,3.296,1,1.1,0,7.2,30.8,6.2
7/31/23 15:00,2023,7,31,7/31/23,1,15,15:00,0,61,N,F1,7/31/23 14:00,721.6,600.3,121.3,121.3,80.3,2.856,0,0.9,0,6.2,26.2,5.8
7/31/23 15:15,2023,7,31,7/31/23,1,15,15:15,15,62,N,F1,7/31/23 14:15,700.8,601.9,98.9,97.9,66.6,2.464,1,0.7,0,4.4,19.5,4.9
7/31/23 15:30,2023,7,31,7/31/23,1,15,15:30,30,63,N,F1,7/31/23 14:30,680,598.3,81.7,80.7,55.6,2.136,1,0.5,0,4,14.8,4.1
7/31/23 15:45,2023,7,31,7/31/23,1,15,15:45,45,64,N,F1,7/31/23 14:45,680.8,641.9,38.9,38.9,24.4,0.976,0,0.3,0,3.5,8,2
7/31/23 16:00,2023,7,31,7/31/23,1,16,16:00,0,65,N,F1,7/31/23 15:00,679.2,651.4,27.8,26.8,16.6,0.672,1,0.3,0,2.7,5.5,1.3
7/31/23 16:15,2023,7,31,7/31/23,1,16,16:15,15,66,N,F1,7/31/23 15:15,679.9,646.1,33.8,32.8,18.9,0.72,1,0.3,0,2.5,9.3,1.3
7/31/23 16:30,2023,7,31,7/31/23,1,16,16:30,30,67,N,F1,7/31/23 15:30,643.6,620.4,23.2,22.2,14.8,0.568,1,0.2,0,1.1,4.7,1
7/31/23 16:45,2023,7,31,7/31/23,1,16,16:45,45,68,N,F1,7/31/23 15:45,617.6,595.3,22.3,22.3,13.9,0.4,0,0.2,0,1.6,5.7,0.7
7/31/23 17:00,2023,7,31,7/31/23,1,17,17:00,0,69,N,F1,7/31/23 16:00,563.2,546.5,16.7,15.7,9.8,0.296,1,0.1,0,0.8,4.1,0.7
7/31/23 17:15,2023,7,31,7/31/23,1,17,17:15,15,70,N,F1,7/31/23 16:15,551.9,537.6,14.4,13.4,8.8,0.24,1,0.1,0,0.8,3,0.5
7/31/23 17:30,2023,7,31,7/31/23,1,17,17:30,30,71,N,F1,7/31/23 16:30,528.3,509.9,18.5,18.5,12.8,0.496,0,0.1,0,0.6,4.1,0.5
7/31/23 17:45,2023,7,31,7/31/23,1,17,17:45,45,72,N,F1,7/31/23 16:45,501.6,489.7,11.9,9.9,6.2,0.176,2,0.1,0,0.5,2.6,0.4
7/31/23 18:00,2023,7,31,7/31/23,1,18,18:00,0,73,N,F1,7/31/23 17:00,530,517.8,12.3,12.3,8.9,0.456,0,0.1,0,0.4,2.2,0.4
7/31/23 18:15,2023,7,31,7/31/23,1,18,18:15,15,74,N,F1,7/31/23 17:15,459,449.5,9.6,8.6,6,0.176,1,0.1,0,0.4,1.7,0.3
7/31/23 18:30,2023,7,31,7/31/23,1,18,18:30,30,75,N,F1,7/31/23 17:30,495.1,489.1,6.1,5.1,3.5,0.04,1,0,0,0.2,1.1,0.2
7/31/23 18:45,2023,7,31,7/31/23,1,18,18:45,45,76,N,F1,7/31/23 17:45,460.7,459,1.6,1.6,1.1,0,0,0,0,0.1,0.4,0.1
7/31/23 19:00,2023,7,31,7/31/23,1,19,19:00,0,77,N,F2,7/31/23 18:00,486.9,484.8,2.1,0.1,0.1,0,2,0,0,0,0,0
7/31/23 19:15,2023,7,31,7/31/23,1,19,19:15,15,78,N,F2,7/31/23 18:15,429,429,0,0,0,0,0,0,0,0,0,0
7/31/23 19:30,2023,7,31,7/31/23,1,19,19:30,30,79,N,F2,7/31/23 18:30,378.5,378.5,0,0,0,0,0,0,0,0,0,0
7/31/23 19:45,2023,7,31,7/31/23,1,19,19:45,45,80,N,F2,7/31/23 18:45,381.8,381.8,0,0,0,0,0,0,0,0,0,0
7/31/23 20:00,2023,7,31,7/31/23,1,20,20:00,0,81,N,F2,7/31/23 19:00,373.9,373.9,0,0,0,0,0,0,0,0,0,0
7/31/23 20:15,2023,7,31,7/31/23,1,20,20:15,15,82,N,F2,7/31/23 19:15,375.9,375.9,0,0,0,0,0,0,0,0,0,0
7/31/23 20:30,2023,7,31,7/31/23,1,20,20:30,30,83,N,F2,7/31/23 19:30,369.9,369.9,0,0,0,0,0,0,0,0,0,0
7/31/23 20:45,2023,7,31,7/31/23,1,20,20:45,45,84,N,F2,7/31/23 19:45,375.9,375.9,0,0,0,0,0,0,0,0,0,0
7/31/23 21:00,2023,7,31,7/31/23,1,21,21:00,0,85,N,F2,7/31/23 20:00,363.7,363.7,0,0,0,0,0,0,0,0,0,0
7/31/23 21:15,2023,7,31,7/31/23,1,21,21:15,15,86,N,F2,7/31/23 20:15,364.7,364.6,0,0,0,0,0,0,0,0,0,0
7/31/23 21:30,2023,7,31,7/31/23,1,21,21:30,30,87,N,F2,7/31/23 20:30,361.7,361.7,0,0,0,0,0,0,0,0,0,0
7/31/23 21:45,2023,7,31,7/31/23,1,21,21:45,45,88,N,F2,7/31/23 20:45,361.4,361.4,0,0,0,0,0,0,0,0,0,0
7/31/23 22:00,2023,7,31,7/31/23,1,22,22:00,0,89,N,F2,7/31/23 21:00,360,360,0,0,0,0,0,0,0,0,0,0
7/31/23 22:15,2023,7,31,7/31/23,1,22,22:15,15,90,N,F2,7/31/23 21:15,351.8,351.8,0,0,0,0,0,0,0,0,0,0
7/31/23 22:30,2023,7,31,7/31/23,1,22,22:30,30,91,N,F2,7/31/23 21:30,363.3,363.3,0,0,0,0,0,0,0,0,0,0
7/31/23 22:45,2023,7,31,7/31/23,1,22,22:45,45,92,N,F2,7/31/23 21:45,354.8,354.8,0,0,0,0,0,0,0,0,0,0
7/31/23 23:00,2023,7,31,7/31/23,1,23,23:00,0,93,N,F3,7/31/23 22:00,357.1,357.1,0,0,0,0,0,0,0,0,0,0
7/31/23 23:15,2023,7,31,7/31/23,1,23,23:15,15,94,N,F3,7/31/23 22:15,355.1,355.1,0,0,0,0,0,0,0,0,0,0
7/31/23 23:30,2023,7,31,7/31/23,1,23,23:30,30,95,N,F3,7/31/23 22:30,357.4,357.4,0,0,0,0,0,0,0,0,0,0
7/31/23 23:45,2023,7,31,7/31/23,1,23,23:45,45,96,N,F3,7/31/23 22:45,350.5,350.5,0,0,0,0,0,0,0,0,0,0
8/1/23 0:00,2023,8,1,8/1/23,2,0,0:00,0,1,N,F3,7/31/23 23:00,358.1,358.1,0,0,0,0,0,0,0,0,0,0
8/1/23 0:15,2023,8,1,8/1/23,2,0,0:15,15,2,N,F3,7/31/23 23:15,349.1,349.1,0,0,0,0,0,0,0,0,0,0
8/1/23 0:30,2023,8,1,8/1/23,2,0,0:30,30,3,N,F3,7/31/23 23:30,355.1,355.1,0,0,0,0,0,0,0,0,0,0
8/1/23 0:45,2023,8,1,8/1/23,2,0,0:45,45,4,N,F3,7/31/23 23:45,353.8,353.8,0,0,0,0,0,0,0,0,0,0
8/1/23 1:00,2023,8,1,8/1/23,2,1,1:00,0,5,N,F3,8/1/23 0:00,351.1,351.1,0,0,0,0,0,0,0,0,0,0
8/1/23 1:15,2023,8,1,8/1/23,2,1,1:15,15,6,N,F3,8/1/23 0:15,352.4,352.4,0,0,0,0,0,0,0,0,0,0
8/1/23 1:30,2023,8,1,8/1/23,2,1,1:30,30,7,N,F3,8/1/23 0:30,353.1,353.1,0,0,0,0,0,0,0,0,0,0
8/1/23 1:45,2023,8,1,8/1/23,2,1,1:45,45,8,N,F3,8/1/23 0:45,354.1,354.1,0,0,0,0,0,0,0,0,0,0
8/1/23 2:00,2023,8,1,8/1/23,2,2,2:00,0,9,N,F3,8/1/23 1:00,348.5,348.5,0,0,0,0,0,0,0,0,0,0
8/1/23 2:15,2023,8,1,8/1/23,2,2,2:15,15,10,N,F3,8/1/23 1:15,347.8,347.8,0,0,0,0,0,0,0,0,0,0
8/1/23 2:30,2023,8,1,8/1/23,2,2,2:30,30,11,N,F3,8/1/23 1:30,351.8,351.8,0,0,0,0,0,0,0,0,0,0
8/1/23 2:45,2023,8,1,8/1/23,2,2,2:45,45,12,N,F3,8/1/23 1:45,346.5,346.5,0,0,0,0,0,0,0,0,0,0
8/1/23 3:00,2023,8,1,8/1/23,2,3,3:00,0,13,N,F3,8/1/23 2:00,350.5,350.5,0,0,0,0,0,0,0,0,0,0
8/1/23 3:15,2023,8,1,8/1/23,2,3,3:15,15,14,N,F3,8/1/23 2:15,371.6,371.6,0,0,0,0,0,0,0,0,0,0
8/1/23 3:30,2023,8,1,8/1/23,2,3,3:30,30,15,N,F3,8/1/23 2:30,369.9,369.9,0,0,0,0,0,0,0,0,0,0
8/1/23 3:45,2023,8,1,8/1/23,2,3,3:45,45,16,N,F3,8/1/23 2:45,382.5,382.5,0,0,0,0,0,0,0,0,0,0
8/1/23 4:00,2023,8,1,8/1/23,2,4,4:00,0,17,N,F3,8/1/23 3:00,384.1,384.1,0,0,0,0,0,0,0,0,0,0
8/1/23 4:15,2023,8,1,8/1/23,2,4,4:15,15,18,N,F3,8/1/23 3:15,447.1,447.1,0,0,0,0,0,0,0,0,0,0
8/1/23 4:30,2023,8,1,8/1/23,2,4,4:30,30,19,N,F3,8/1/23 3:30,459.1,459,0,0,0,0,0,0,0,0,0,0
8/1/23 4:45,2023,8,1,8/1/23,2,4,4:45,45,20,N,F3,8/1/23 3:45,485.5,484.4,1.1,1.1,0.7,0,0,0,0,0.1,0.3,0.1
8/1/23 5:00,2023,8,1,8/1/23,2,5,5:00,0,21,N,F3,8/1/23 4:00,550.3,547.1,3.2,3.2,2.1,0,0,0,0,0.2,0.7,0.2
8/1/23 5:15,2023,8,1,8/1/23,2,5,5:15,15,22,N,F3,8/1/23 4:15,577.2,571.6,5.7,5.7,3.8,0.056,0,0.1,0,0.3,1.2,0.3
8/1/23 5:30,2023,8,1,8/1/23,2,5,5:30,30,23,N,F3,8/1/23 4:30,661.6,653.4,8.2,8.2,5.3,0.144,0,0.1,0,0.5,1.8,0.5
8/1/23 5:45,2023,8,1,8/1/23,2,5,5:45,45,24,N,F3,8/1/23 4:45,685.5,672.9,12.6,11.6,7.6,0.264,1,0.2,0,0.6,2.4,0.6
8/1/23 6:00,2023,8,1,8/1/23,2,6,6:00,0,25,N,F3,8/1/23 5:00,680.8,666.6,14.2,14.2,9.2,0.368,0,0.3,0,0.8,3.1,0.8
8/1/23 6:15,2023,8,1,8/1/23,2,6,6:15,15,26,N,F3,8/1/23 5:15,639.6,618.4,21.2,20.2,13,0.64,1,0.4,0,1.1,4.3,1.2
8/1/23 6:30,2023,8,1,8/1/23,2,6,6:30,30,27,N,F3,8/1/23 5:30,680.2,662.6,17.6,17.6,11.6,0.472,0,0.4,0,0.9,3.6,0.9
8/1/23 6:45,2023,8,1,8/1/23,2,6,6:45,45,28,N,F3,8/1/23 5:45,687.8,674.2,13.6,12.6,8.2,0.288,1,0.2,0,0.7,2.7,0.7
8/1/23 7:00,2023,8,1,8/1/23,2,7,7:00,0,29,N,F2,8/1/23 6:00,696.8,678.2,18.7,18.7,12.3,0.568,0,0.4,0,1,3.8,1.1
8/1/23 7:15,2023,8,1,8/1/23,2,7,7:15,15,30,N,F2,8/1/23 6:15,650,625.7,24.3,23.3,14.9,0.856,1,0.6,0,1.3,4.9,1.4
8/1/23 7:30,2023,8,1,8/1/23,2,7,7:30,30,31,N,F2,8/1/23 6:30,686.4,659,27.4,26.4,17.1,0.944,1,0.6,0,1.4,5.4,1.5
8/1/23 7:45,2023,8,1,8/1/23,2,7,7:45,45,32,N,F2,8/1/23 6:45,668.4,635.6,32.9,31.9,20.4,1.08,1,0.7,0,1.8,6.7,1.9
8/1/23 8:00,2023,8,1,8/1/23,2,8,8:00,0,33,N,F1,8/1/23 7:00,655.3,594,61.3,60.3,38.6,2.112,1,1.5,0,3.5,12.5,3.6
8/1/23 8:15,2023,8,1,8/1/23,2,8,8:15,15,34,N,F1,8/1/23 7:15,697.7,638.2,59.5,59.5,38.8,1.904,0,1.3,0,3.3,12.2,3.3
8/1/23 8:30,2023,8,1,8/1/23,2,8,8:30,30,35,N,F1,8/1/23 7:30,663.8,599.6,64.2,63.2,40.6,2,1,1.5,0,3.6,13.3,3.7
8/1/23 8:45,2023,8,1,8/1/23,2,8,8:45,45,36,N,F1,8/1/23 7:45,693.7,593.7,100,99,63.3,3.144,1,2.4,0,5.4,21.6,5.7
8/1/23 9:00,2023,8,1,8/1/23,2,9,9:00,0,37,N,F1,8/1/23 8:00,712.4,628.3,84.1,84.1,53.2,2.728,0,1.7,0,4.6,18.5,5
8/1/23 9:15,2023,8,1,8/1/23,2,9,9:15,15,38,N,F1,8/1/23 8:15,656.5,595.6,60.8,59.8,38.1,1.904,1,1.1,0,3.4,13.1,3.3
8/1/23 9:30,2023,8,1,8/1/23,2,9,9:30,30,39,N,F1,8/1/23 8:30,690.1,580.5,109.7,108.7,72.3,3.096,1,2.2,0,5.8,21.5,6.1
8/1/23 9:45,2023,8,1,8/1/23,2,9,9:45,45,40,N,F1,8/1/23 8:45,738.3,630,108.4,107.4,69,3,1,2.3,0,6.1,23,6.2
8/1/23 10:00,2023,8,1,8/1/23,2,10,10:00,0,41,N,F1,8/1/23 9:00,679.8,571.6,108.2,108.2,71.1,3.008,0,2.1,0,5.9,22.3,5.9
8/1/23 10:15,2023,8,1,8/1/23,2,10,10:15,15,42,N,F1,8/1/23 9:15,697.7,581.5,116.3,115.3,74.1,3.368,1,2.2,0,6.6,24.7,6.5
8/1/23 10:30,2023,8,1,8/1/23,2,10,10:30,30,43,N,F1,8/1/23 9:30,733,590.4,142.6,141.6,93.2,4.12,1,2.6,0,7.5,29,7.7
8/1/23 10:45,2023,8,1,8/1/23,2,10,10:45,45,44,N,F1,8/1/23 9:45,745.8,607.5,138.3,138.3,89.3,4.16,0,2.5,0,7.7,29.7,7.4
8/1/23 11:00,2023,8,1,8/1/23,2,11,11:00,0,45,N,F1,8/1/23 10:00,763.5,629,134.5,133.5,86.3,3.968,1,2.4,0,7.5,28.5,7.2
8/1/23 11:15,2023,8,1,8/1/23,2,11,11:15,15,46,N,F1,8/1/23 10:15,722.2,577.2,145,144,94.2,4.28,1,2.5,0,7.9,29.8,7.8
8/1/23 11:30,2023,8,1,8/1/23,2,11,11:30,30,47,N,F1,8/1/23 10:30,700.4,592.7,107.7,107.7,70.9,3.352,0,1.8,0,5.5,22.1,5.9
8/1/23 11:45,2023,8,1,8/1/23,2,11,11:45,45,48,N,F1,8/1/23 10:45,713.1,632.9,80.2,78.2,50.5,2.192,2,1.2,0,4.3,16.8,4.3
8/1/23 12:00,2023,8,1,8/1/23,2,12,12:00,0,49,N,F1,8/1/23 11:00,730.7,562,168.7,168.7,109.7,4.784,0,2.7,0,9.3,37.1,7.8
8/1/23 12:15,2023,8,1,8/1/23,2,12,12:15,15,50,N,F1,8/1/23 11:15,764.1,596,168.1,167.1,110.4,4.56,1,2.4,0,8.6,35.2,8.4
8/1/23 12:30,2023,8,1,8/1/23,2,12,12:30,30,51,N,F1,8/1/23 11:30,749.6,582.8,166.8,165.8,107.8,4.608,1,2.3,0,8.8,36.4,8.3
8/1/23 12:45,2023,8,1,8/1/23,2,12,12:45,45,52,N,F1,8/1/23 11:45,719.5,559.4,160.1,160.1,104,4.48,0,2.3,0,8.6,35.1,8
8/1/23 13:00,2023,8,1,8/1/23,2,13,13:00,0,53,N,F1,8/1/23 12:00,719.4,580.8,138.6,137.6,91.5,3.744,1,1.9,0,7,28.7,6.7
8/1/23 13:15,2023,8,1,8/1/23,2,13,13:15,15,54,N,F1,8/1/23 12:15,706.5,577.5,129,129,84.5,3.504,0,1.7,0,6.7,27.8,6.5
8/1/23 13:30,2023,8,1,8/1/23,2,13,13:30,30,55,N,F1,8/1/23 12:30,722.3,585.4,136.8,135.8,89.8,3.528,1,1.6,0,6.8,29.3,6.5
8/1/23 13:45,2023,8,1,8/1/23,2,13,13:45,45,56,N,F1,8/1/23 12:45,701.9,605.6,96.4,95.4,62.4,2.552,1,1.2,0,4.8,20.5,5
8/1/23 14:00,2023,8,1,8/1/23,2,14,14:00,0,57,N,F1,8/1/23 13:00,712.3,579.5,132.9,132.9,89.4,3.384,0,1.5,0,6.6,27.4,6.1
8/1/23 14:15,2023,8,1,8/1/23,2,14,14:15,15,58,N,F1,8/1/23 13:15,704.2,579.5,124.7,123.7,81,3.288,1,1.4,0,6.2,27.1,6.1
8/1/23 14:30,2023,8,1,8/1/23,2,14,14:30,30,59,N,F1,8/1/23 13:30,712.7,622.4,90.3,90.3,58,2.408,0,0.9,0,5.3,20.5,4.1
8/1/23 14:45,2023,8,1,8/1/23,2,14,14:45,45,60,N,F1,8/1/23 13:45,708.3,600.9,107.3,106.3,71.3,2.632,1,1,0,5.4,22.1,5
8/1/23 15:00,2023,8,1,8/1/23,2,15,15:00,0,61,N,F1,8/1/23 14:00,690.8,588.4,102.4,101.4,67.2,2.32,1,0.7,0,5,22,4.9
8/1/23 15:15,2023,8,1,8/1/23,2,15,15:15,15,62,N,F1,8/1/23 14:15,692.1,583.4,108.7,108.7,75.2,2.48,0,0.6,0,4.9,20.8,5.2
8/1/23 15:30,2023,8,1,8/1/23,2,15,15:30,30,63,N,F1,8/1/23 14:30,704.9,593,111.9,110.9,73.9,2.416,1,0.5,0,5.4,24.2,5.1
8/1/23 15:45,2023,8,1,8/1/23,2,15,15:45,45,64,N,F1,8/1/23 14:45,690.4,584.1,106.3,106.3,71.4,2.384,0,0.4,0,5.2,22.5,4.9
8/1/23 16:00,2023,8,1,8/1/23,2,16,16:00,0,65,N,F1,8/1/23 15:00,683.3,579.1,104.2,103.2,69.5,2.392,1,0.5,0,4.9,21.8,4.6
8/1/23 16:15,2023,8,1,8/1/23,2,16,16:15,15,66,N,F1,8/1/23 15:15,679.5,606.2,73.3,72.3,48.2,1.688,1,0.3,0,3.4,16.1,2.9
8/1/23 16:30,2023,8,1,8/1/23,2,16,16:30,30,67,N,F1,8/1/23 15:30,685.6,615.1,70.5,69.5,48,1.616,1,0.2,0,2.7,14.6,2.6
8/1/23 16:45,2023,8,1,8/1/23,2,16,16:45,45,68,N,F1,8/1/23 15:45,633.3,561.3,72,72,49.1,1.848,0,0.2,0,2.9,15.8,2.4
8/1/23 17:00,2023,8,1,8/1/23,2,17,17:00,0,69,N,F1,8/1/23 16:00,624.1,562,62.1,61.1,42.6,1.624,1,0.1,0,2.3,12.9,1.7
8/1/23 17:15,2023,8,1,8/1/23,2,17,17:15,15,70,N,F1,8/1/23 16:15,543,495,48,47,33,1.44,1,0.1,0,1.5,9.9,1.2
8/1/23 17:30,2023,8,1,8/1/23,2,17,17:30,30,71,N,F1,8/1/23 16:30,501.6,463.3,38.3,37.3,26.8,1.304,1,0.1,0,0.7,7.6,0.9
8/1/23 17:45,2023,8,1,8/1/23,2,17,17:45,45,72,N,F1,8/1/23 16:45,510.1,478.2,31.9,30.9,23.1,1.216,1,0.1,0,0.6,5.3,0.7
8/1/23 18:00,2023,8,1,8/1/23,2,18,18:00,0,73,N,F1,8/1/23 17:00,540.2,516.8,23.4,23.4,17.2,1,0,0.1,0,0.7,4,0.6
8/1/23 18:15,2023,8,1,8/1/23,2,18,18:15,15,74,N,F1,8/1/23 17:15,457.5,441.2,16.3,14.3,10.7,0.32,2,0.1,0,0.5,2.4,0.4
8/1/23 18:30,2023,8,1,8/1/23,2,18,18:30,30,75,N,F1,8/1/23 17:30,507.9,502.9,5,5,3.5,0.016,0,0,0,0.2,1,0.2
8/1/23 18:45,2023,8,1,8/1/23,2,18,18:45,45,76,N,F1,8/1/23 17:45,507.7,505.2,2.5,1.5,1,0,1,0,0,0.1,0.4,0.1
8/1/23 19:00,2023,8,1,8/1/23,2,19,19:00,0,77,N,F2,8/1/23 18:00,469,467.9,1.1,0.1,0.1,0,1,0,0,0,0,0
8/1/23 19:15,2023,8,1,8/1/23,2,19,19:15,15,78,N,F2,8/1/23 18:15,458,458,0,0,0,0,0,0,0,0,0,0
8/1/23 19:30,2023,8,1,8/1/23,2,19,19:30,30,79,N,F2,8/1/23 18:30,383.8,381.8,2,0,0,0,2,0,0,0,0,0
8/1/23 19:45,2023,8,1,8/1/23,2,19,19:45,45,80,N,F2,8/1/23 18:45,377.8,377.8,0,0,0,0,0,0,0,0,0,0
8/1/23 20:00,2023,8,1,8/1/23,2,20,20:00,0,81,N,F2,8/1/23 19:00,384.1,383.1,1,0,0,0,1,0,0,0,0,0
8/1/23 20:15,2023,8,1,8/1/23,2,20,20:15,15,82,N,F2,8/1/23 19:15,372.3,371.3,1,0,0,0,1,0,0,0,0,0
8/1/23 20:30,2023,8,1,8/1/23,2,20,20:30,30,83,N,F2,8/1/23 19:30,371.3,370.3,1,0,0,0,1,0,0,0,0,0
8/1/23 20:45,2023,8,1,8/1/23,2,20,20:45,45,84,N,F2,8/1/23 19:45,369.6,368.6,1,0,0,0,1,0,0,0,0,0
8/1/23 21:00,2023,8,1,8/1/23,2,21,21:00,0,85,N,F2,8/1/23 20:00,364,363,1,0,0,0,1,0,0,0,0,0
8/1/23 21:15,2023,8,1,8/1/23,2,21,21:15,15,86,N,F2,8/1/23 20:15,362.7,362.7,0,0,0,0,0,0,0,0,0,0
8/1/23 21:30,2023,8,1,8/1/23,2,21,21:30,30,87,N,F2,8/1/23 20:30,357.4,355.4,2,0,0,0,2,0,0,0,0,0
8/1/23 21:45,2023,8,1,8/1/23,2,21,21:45,45,88,N,F2,8/1/23 20:45,358.1,358,0,0,0,0,0,0,0,0,0,0
8/1/23 22:00,2023,8,1,8/1/23,2,22,22:00,0,89,N,F2,8/1/23 21:00,354.1,353.1,1,0,0,0,1,0,0,0,0,0
8/1/23 22:15,2023,8,1,8/1/23,2,22,22:15,15,90,N,F2,8/1/23 21:15,357.4,356.4,1,0,0,0,1,0,0,0,0,0
8/1/23 22:30,2023,8,1,8/1/23,2,22,22:30,30,91,N,F2,8/1/23 21:30,357.7,356.7,1,0,0,0,1,0,0,0,0,0
8/1/23 22:45,2023,8,1,8/1/23,2,22,22:45,45,92,N,F2,8/1/23 21:45,350.5,349.5,1,0,0,0,1,0,0,0,0,0
8/1/23 23:00,2023,8,1,8/1/23,2,23,23:00,0,93,N,F3,8/1/23 22:00,356.1,355.1,1,0,0,0,1,0,0,0,0,0
8/1/23 23:15,2023,8,1,8/1/23,2,23,23:15,15,94,N,F3,8/1/23 22:15,354.7,354.7,0,0,0,0,0,0,0,0,0,0
8/1/23 23:30,2023,8,1,8/1/23,2,23,23:30,30,95,N,F3,8/1/23 22:30,353.1,351.1,2,0,0,0,2,0,0,0,0,0
8/1/23 23:45,2023,8,1,8/1/23,2,23,23:45,45,96,N,F3,8/1/23 22:45,355.1,355.1,0,0,0,0,0,0,0,0,0,0
8/2/23 0:00,2023,8,2,8/2/23,3,0,0:00,0,1,N,F3,8/1/23 23:00,351.1,349.1,2,0,0,0,2,0,0,0,0,0
8/2/23 0:15,2023,8,2,8/2/23,3,0,0:15,15,2,N,F3,8/1/23 23:15,352.5,352.4,0,0,0,0,0,0,0,0,0,0
8/2/23 0:30,2023,8,2,8/2/23,3,0,0:30,30,3,N,F3,8/1/23 23:30,348.2,347.2,1,0,0,0,1,0,0,0,0,0
8/2/23 0:45,2023,8,2,8/2/23,3,0,0:45,45,4,N,F3,8/1/23 23:45,352.8,351.8,1,0,0,0,1,0,0,0,0,0
8/2/23 1:00,2023,8,2,8/2/23,3,1,1:00,0,5,N,F3,8/2/23 0:00,349.2,348.2,1,0,0,0,1,0,0,0,0,0
8/2/23 1:15,2023,8,2,8/2/23,3,1,1:15,15,6,N,F3,8/2/23 0:15,348.2,347.2,1,0,0,0,1,0,0,0,0,0
8/2/23 1:30,2023,8,2,8/2/23,3,1,1:30,30,7,N,F3,8/2/23 0:30,354.4,353.4,1,0,0,0,1,0,0,0,0,0
8/2/23 1:45,2023,8,2,8/2/23,3,1,1:45,45,8,N,F3,8/2/23 0:45,345.5,344.5,1,0,0,0,1,0,0,0,0,0
8/2/23 2:00,2023,8,2,8/2/23,3,2,2:00,0,9,N,F3,8/2/23 1:00,345.5,344.5,1,0,0,0,1,0,0,0,0,0
8/2/23 2:15,2023,8,2,8/2/23,3,2,2:15,15,10,N,F3,8/2/23 1:15,351.5,350.5,1,0,0,0,1,0,0,0,0,0
8/2/23 2:30,2023,8,2,8/2/23,3,2,2:30,30,11,N,F3,8/2/23 1:30,342.2,341.2,1,0,0,0,1,0,0,0,0,0
8/2/23 2:45,2023,8,2,8/2/23,3,2,2:45,45,12,N,F3,8/2/23 1:45,344.9,343.9,1,0,0,0,1,0,0,0,0,0
8/2/23 3:00,2023,8,2,8/2/23,3,3,3:00,0,13,N,F3,8/2/23 2:00,342.6,341.6,1,0,0,0,1,0,0,0,0,0
8/2/23 3:15,2023,8,2,8/2/23,3,3,3:15,15,14,N,F3,8/2/23 2:15,364.7,363.7,1,0,0,0,1,0,0,0,0,0
8/2/23 3:30,2023,8,2,8/2/23,3,3,3:30,30,15,N,F3,8/2/23 2:30,373.6,372.6,1,0,0,0,1,0,0,0,0,0
8/2/23 3:45,2023,8,2,8/2/23,3,3,3:45,45,16,N,F3,8/2/23 2:45,369.6,369.6,0,0,0,0,0,0,0,0,0,0
8/2/23 4:00,2023,8,2,8/2/23,3,4,4:00,0,17,N,F3,8/2/23 3:00,370.9,368.9,2,0,0,0,2,0,0,0,0,0
8/2/23 4:15,2023,8,2,8/2/23,3,4,4:15,15,18,N,F3,8/2/23 3:15,440.6,439.6,1,0,0,0,1,0,0,0,0,0
8/2/23 4:30,2023,8,2,8/2/23,3,4,4:30,30,19,N,F3,8/2/23 3:30,445.6,444.5,1.1,0.1,0.1,0,1,0,0,0,0,0
8/2/23 4:45,2023,8,2,8/2/23,3,4,4:45,45,20,N,F3,8/2/23 3:45,484.6,483.1,1.5,0.5,0.3,0.008,1,0,0,0,0.2,0.1
8/2/23 5:00,2023,8,2,8/2/23,3,5,5:00,0,21,N,F3,8/2/23 4:00,546.4,544.2,2.2,2.2,1.4,0.096,0,0.2,0,0.1,0.5,0.1
8/2/23 5:15,2023,8,2,8/2/23,3,5,5:15,15,22,N,F3,8/2/23 4:15,574.2,569.3,4.9,3.9,2.4,0.272,1,0.3,0,0.2,0.8,0.2
8/2/23 5:30,2023,8,2,8/2/23,3,5,5:30,30,23,N,F3,8/2/23 4:30,641.2,633.3,7.9,6.9,4.2,0.72,1,0.7,0,0.3,1.3,0.4
8/2/23 5:45,2023,8,2,8/2/23,3,5,5:45,45,24,N,F3,8/2/23 4:45,736.2,726.7,9.6,8.6,5,0.944,1,0.9,0,0.4,1.7,0.6
8/2/23 6:00,2023,8,2,8/2/23,3,6,6:00,0,25,N,F3,8/2/23 5:00,719,704.5,14.4,13.4,8.6,0.44,1,0.3,0,0.7,3,0.7
8/2/23 6:15,2023,8,2,8/2/23,3,6,6:15,15,26,N,F3,8/2/23 5:15,689.5,673.5,16,15,9.8,0.376,1,0.3,0,0.8,3.2,0.8
8/2/23 6:30,2023,8,2,8/2/23,3,6,6:30,30,27,N,F3,8/2/23 5:30,603.8,583.4,20.4,20.4,12.4,0.776,0,0.6,0,1.4,4.6,1.2
8/2/23 6:45,2023,8,2,8/2/23,3,6,6:45,45,28,N,F3,8/2/23 5:45,608.1,585.1,23,22,13.4,1.368,1,1.3,0,1.4,4,1.8
