time_15m,tot_pv,tot_pv_castelfidardo,tot_pv_cit,tot_pv_aule_p,tot_pv_aule_p_i1,tot_pv_aule_p_i2,tot_pv_aule_r,tot_pv_ec,tot_pv_ec_inv1,tot_pv_ec_inv2,tot_pv_ec_inv3,tot_pv_ec_inv4,tot_pv_i3p,tot_pv_i3p_est,tot_pv_i3p_ovest
2023-04-03 18:45:00+02:00,8.186185666666667,1.5360000000000003,5.6,0.45999999999999996,0.156,0.304,0.5579856666666667,0.00019999999999999998,0.12400000000000003,0.0,0.0,0.112,0.032,0.0,0.16
2023-04-03 19:00:00+02:00,40.585419800000004,6.768000000000001,28.2,2.2560000000000002,0.9359999999999999,1.32,2.3688598,0.00056,0.32000000000000006,0.024,0.0,0.328,0.9919999999999999,0.56,0.7599999999999999
2023-04-03 19:15:00+02:00,34.70267513333333,6.000000000000002,24.2,1.9160000000000004,0.78,1.1360000000000003,1.9135551333333332,0.00112,0.44400000000000006,0.15600000000000003,0.0,0.44800000000000006,0.6720000000000002,0.56,0.5199999999999999
2023-04-03 19:30:00+02:00,14.48432846666667,2.496,10.4,0.748,0.2839999999999999,0.4640000000000001,0.8079684666666668,0.00035999999999999997,0.26800000000000007,0.07200000000000001,0.0,0.2600000000000001,0.032,0.16,0.11999999999999998
2023-04-03 19:45:00+02:00,4.287120533333335,0.8640000000000003,3.0,0.20400000000000007,0.05600000000000001,0.14800000000000005,0.21896053333333337,0.00015999999999999999,0.14400000000000004,0.0,0.0,0.136,0.0,0.0,0.0
2023-04-03 20:00:00+02:00,0.20632480000000003,0.0,0.2,0.004,0.0,0.004,0.0021248,0.00019999999999999998,0.08000000000000002,0.0,0.0,0.06800000000000002,0.0,0.0,0.0
2023-04-03 20:15:00+02:00,0.04812,0.048,0.0,0.0,0.0,0.0,0.0,0.00012,0.06,0.0,0.0,0.04285714285714286,0.0,0.0,0.0
2023-04-03 20:30:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-03 20:45:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-03 21:00:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-03 21:15:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-03 21:30:00+02:00,0.0006772666666666668,0.0,0.0,,,,0.0006772666666666668,0.0,,,0.0,,0.0,0.0,0.0
2023-04-03 21:45:00+02:00,0.048,0.048,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-03 22:00:00+02:00,0.001328,0.0,0.0,,,,0.001328,0.0,,,0.0,,0.0,0.0,0.0
2023-04-03 22:15:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-03 22:30:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-03 22:45:00+02:00,0.048664,0.048,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-03 23:00:00+02:00,0.0033199999999999996,0.0,0.0,,,,0.0033199999999999996,0.0,,,0.0,,0.0,0.0,0.0
2023-04-03 23:15:00+02:00,0.001328,0.0,0.0,,,,0.001328,0.0,,,0.0,,0.0,0.0,0.0
2023-04-03 23:30:00+02:00,0.0006772666666666668,0.0,0.0,,,,0.0006772666666666668,0.0,,,0.0,,0.0,0.0,0.0
2023-04-03 23:45:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 00:00:00+02:00,0.048664,0.048,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 00:15:00+02:00,0.001992,0.0,0.0,,,,0.001992,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 00:30:00+02:00,0.001992,0.0,0.0,,,,0.001992,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 00:45:00+02:00,0.001328,0.0,0.0,,,,0.001328,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 01:00:00+02:00,0.0020052666666666667,0.0,0.0,,,,0.0020052666666666667,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 01:15:00+02:00,0.048664,0.048,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 01:30:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 01:45:00+02:00,0.003333266666666667,0.0,0.0,,,,0.003333266666666667,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 02:00:00+02:00,0.0020052666666666667,0.0,0.0,,,,0.0020052666666666667,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 02:15:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 02:30:00+02:00,0.048,0.048,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 02:45:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 03:00:00+02:00,0.0013412666666666668,0.0,0.0,,,,0.0013412666666666668,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 03:15:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 03:30:00+02:00,0.048,0.048,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 03:45:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 04:00:00+02:00,0.002656,0.0,0.0,,,,0.002656,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 04:15:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 04:30:00+02:00,0.0013412666666666668,0.0,0.0,,,,0.0013412666666666668,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 04:45:00+02:00,0.049328000000000004,0.048,0.0,,,,0.001328,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 05:00:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 05:15:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 05:30:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 05:45:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 06:00:00+02:00,0.048,0.048,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 06:15:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 06:30:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 06:45:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 07:00:00+02:00,0.0006772666666666668,0.0,0.0,0.0,0.0,0.0,0.0006772666666666668,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 07:15:00+02:00,0.09604,0.096,0.0,0.0,0.0,0.0,0.0,3.9999999999999996e-05,1.41,0.0,0.0,0.024999999999999998,0.0,0.0,0.0
2023-04-04 07:30:00+02:00,1.915515038095238,0.6719999999999999,1.0714285714285714,0.064,0.008,0.056,0.10796646666666666,0.00012,0.08400000000000002,0.0,0.0,0.07600000000000001,0.0,0.0,0.0
2023-04-04 07:45:00+02:00,8.2117526,1.68,5.8,0.3479999999999999,0.104,0.2439999999999999,0.38363260000000005,0.00012,0.11600000000000002,0.0,0.0,0.10800000000000003,0.0,0.0,0.04
2023-04-04 08:00:00+02:00,15.9051602,2.976,11.4,0.728,0.25599999999999995,0.47200000000000003,0.7370002,0.00015999999999999999,0.16799999999999998,0.028,0.0,0.16000000000000003,0.064,0.16,0.11999999999999998
2023-04-04 08:15:00+02:00,24.222922866666668,4.656000000000001,16.8,1.22,0.4679999999999999,0.7520000000000001,1.1945228666666665,0.00039999999999999996,0.23600000000000002,0.116,0.0,0.228,0.3520000000000001,0.32,0.32
2023-04-04 08:30:00+02:00,29.98248506666667,5.424000000000001,21.2,1.468,0.5839999999999999,0.8840000000000002,1.4097250666666667,0.0007599999999999999,0.30399999999999994,0.212,0.0,0.29999999999999993,0.4800000000000002,0.48000000000000004,0.36
2023-04-04 08:45:00+02:00,29.4009654,5.5680000000000005,20.4,1.484,0.592,0.8920000000000001,1.4362054,0.0007599999999999999,0.30399999999999994,0.256,0.0,0.31199999999999994,0.5120000000000001,0.48000000000000004,0.36
2023-04-04 09:00:00+02:00,36.8104378,6.816000000000002,25.4,1.916,0.776,1.14,1.9095178,0.0009199999999999999,0.33199999999999996,0.24400000000000002,0.0,0.33199999999999996,0.7680000000000002,0.56,0.5199999999999999
2023-04-04 09:15:00+02:00,52.11484133333333,9.216000000000001,36.4,2.7199999999999998,1.1119999999999997,1.6080000000000003,2.5295213333333337,0.0013199999999999998,0.444,0.368,0.0,0.456,1.248,0.8799999999999998,0.7199999999999999
2023-04-04 09:30:00+02:00,56.7407978,10.32,39.0,3.076,1.26,1.816,2.8391577999999997,0.0016399999999999997,0.508,0.48000000000000015,0.0,0.5160000000000001,1.5039999999999998,0.9599999999999997,0.8399999999999997
2023-04-04 09:45:00+02:00,72.90682480000002,12.432,51.0,3.8639999999999994,1.6039999999999996,2.26,3.5927048,0.0021199999999999995,0.6240000000000001,0.56,0.0,0.62,2.016,1.1999999999999997,1.1999999999999997
2023-04-04 10:00:00+02:00,80.08591913333333,14.160000000000004,55.2,4.412,1.8399999999999996,2.572,4.0074391333333335,0.00248,0.724,0.644,0.0,0.7319999999999999,2.304,1.3599999999999997,1.2799999999999998
2023-04-04 10:15:00+02:00,87.63702653333334,15.264000000000003,61.0,4.648000000000001,1.9520000000000004,2.696,4.226386533333334,0.0026399999999999996,0.76,0.7279999999999999,0.0,0.756,2.496,1.5199999999999996,1.3199999999999998
2023-04-04 10:30:00+02:00,91.52294846666666,16.224,62.8,5.068,2.124,2.944,4.644188466666666,0.0027600000000000003,0.772,0.7519999999999999,0.0,0.776,2.784,1.6799999999999995,1.48
2023-04-04 10:45:00+02:00,121.28423826666666,21.84,82.8,6.676,2.7920000000000007,3.8839999999999995,6.0926382666666665,0.0036000000000000003,0.956,0.9759999999999999,0.0,0.9920000000000001,3.872,2.32,1.9600000000000002
2023-04-04 11:00:00+02:00,135.4141780666667,23.136000000000003,94.0,7.18,3.0600000000000005,4.119999999999999,6.741738066666667,0.00444,1.116,1.256,0.0,1.1360000000000001,4.352,2.56,2.1999999999999997
2023-04-04 11:15:00+02:00,158.8799321333333,27.88799999999999,108.6,8.84,3.7560000000000002,5.084,8.170852133333332,0.00508,1.2879999999999998,1.4200000000000002,0.0,1.3199999999999998,5.376,3.0400000000000005,2.7199999999999998
2023-04-04 11:30:00+02:00,247.1691642,42.096,172.0,13.136,5.592,7.544,11.9941242,0.00704,1.6759999999999997,2.028,0.0,1.744,7.936000000000002,4.639999999999999,3.8000000000000016
2023-04-04 11:45:00+02:00,493.7044445333333,85.152,344.0,27.872,11.58,16.291999999999998,22.714124533333337,0.01432,2.804,5.124,0.0,3.0360000000000005,13.952,10.080000000000002,4.4
2023-04-04 12:00:00+02:00,608.4295725333334,111.07200000000003,421.2,32.94800000000001,13.964000000000002,18.984,26.64285253333333,0.022720000000000004,4.464,8.568,0.0,4.636,16.544,11.84,4.999999999999999
2023-04-04 12:15:00+02:00,650.6171757333334,113.712,460.8,31.82,13.556,18.264,27.328975733333333,0.0282,6.956,10.2,0.0,5.079999999999999,16.928,12.080000000000002,5.120000000000001
2023-04-04 12:30:00+02:00,619.8375080000001,112.992,431.6,31.952,13.547999999999998,18.404000000000003,26.785107999999997,0.028399999999999995,6.412000000000001,9.943999999999999,0.0,6.1800000000000015,16.48,11.360000000000001,5.44
2023-04-04 12:45:00+02:00,525.6820490666665,84.71999999999998,383.0,21.863999999999997,9.348,12.515999999999998,22.437289066666665,0.028759999999999997,6.9159999999999995,9.548000000000002,0.0,6.58,13.632000000000001,9.120000000000001,4.84
2023-04-04 13:00:00+02:00,587.9613256666667,107.37599999999999,412.2,28.012,11.544,16.468,24.702525666666666,0.0228,4.732,7.800000000000001,0.0,5.468,15.648,10.080000000000002,5.96
2023-04-04 13:15:00+02:00,661.1172008000001,115.53600000000002,469.6,32.36,13.716000000000001,18.643999999999995,26.407080800000006,0.030119999999999994,7.823999999999999,9.231999999999998,0.0,7.311999999999999,17.184000000000005,10.639999999999999,7.040000000000002
2023-04-04 13:30:00+02:00,646.8369514666667,115.63200000000002,454.6,32.656000000000006,13.868000000000002,18.788,26.638511466666667,0.030440000000000005,8.264,8.416000000000002,0.0,7.823999999999999,17.280000000000005,10.239999999999998,7.4
2023-04-04 13:45:00+02:00,647.9943239333334,116.88000000000002,455.4,32.412000000000006,13.752000000000002,18.660000000000004,26.28016393333333,0.030160000000000003,8.672,8.1,0.0,7.744000000000001,16.992,9.839999999999998,7.599999999999999
2023-04-04 14:00:00+02:00,666.0218091333334,116.59200000000003,474.8,32.044000000000004,13.596000000000002,18.448,25.883809133333337,0.030000000000000006,8.563999999999998,7.872000000000001,0.0,8.051999999999998,16.672,9.359999999999998,7.799999999999999
2023-04-04 14:15:00+02:00,645.8755255333333,117.35999999999999,455.2,31.968000000000004,13.563999999999998,18.404000000000003,25.50952553333333,0.030000000000000006,8.855999999999998,7.483999999999999,0.0,8.139999999999997,15.808,8.96,7.240000000000001
2023-04-04 14:30:00+02:00,665.8285002,116.73600000000003,476.4,31.379999999999995,13.295999999999996,18.084,25.187140199999998,0.029359999999999997,8.788,7.183999999999999,0.0,8.015999999999998,16.095999999999997,8.480000000000002,8.040000000000001
2023-04-04 14:45:00+02:00,651.0808845333333,118.03199999999998,460.2,31.364000000000004,13.363999999999999,18.000000000000004,25.360364533333332,0.028519999999999997,8.459999999999999,6.896000000000001,0.0,7.843999999999999,16.095999999999997,7.920000000000002,8.600000000000001
2023-04-04 15:00:00+02:00,639.5685483333333,116.20800000000001,468.4,20.296,8.436,11.859999999999998,21.64598833333333,0.026560000000000004,8.139999999999999,6.664000000000001,0.0,6.796,12.991999999999999,5.680000000000001,7.6800000000000015
2023-04-04 15:15:00+02:00,629.7414882666667,116.06400000000001,448.8,30.652,12.988000000000003,17.663999999999998,20.34956826666667,0.019919999999999997,5.436000000000001,5.367999999999999,0.0,5.1160000000000005,13.856,5.679999999999999,8.400000000000002
2023-04-04 15:30:00+02:00,614.5696544,111.408,440.2,29.827999999999996,12.623999999999997,17.203999999999997,20.454254400000003,0.0074,1.9400000000000004,2.292,0.0,1.84,12.671999999999999,5.04,7.96
2023-04-04 15:45:00+02:00,244.15073986666667,51.16799999999999,163.0,14.572000000000003,6.132000000000001,8.440000000000001,9.729299866666667,0.01744,4.384000000000001,4.7639999999999985,0.0,4.483999999999999,5.664000000000001,2.4799999999999995,3.519999999999999
2023-04-04 16:00:00+02:00,167.4701679904762,36.384,111.85714285714286,9.54,3.984,5.556,6.002945133333335,0.0060799999999999995,1.6519999999999997,1.704,0.0,1.644,3.68,1.8399999999999994,2.1999999999999997
2023-04-04 16:15:00+02:00,170.38570586666668,29.52,122.6,7.932,3.3239999999999994,4.6080000000000005,6.424425866666666,0.005279999999999999,1.352,1.46,0.0,1.44,3.904000000000001,1.8399999999999996,2.3999999999999995
2023-04-04 16:30:00+02:00,168.0772568666667,29.855999999999995,117.6,9.168,3.796,5.372,7.352936866666666,0.004320000000000001,1.1560000000000001,1.2240000000000002,0.0,1.1800000000000002,4.096,1.5999999999999994,2.8800000000000003
2023-04-04 16:45:00+02:00,398.5547174666667,74.208,281.6,19.736,8.363999999999999,11.372000000000002,14.714837466666669,0.007880000000000002,2.392,1.5159999999999996,0.0,2.1199999999999997,8.288,1.5999999999999994,7.0
2023-04-04 17:00:00+02:00,486.9204984666667,85.152,359.6,17.168,7.124,10.044,15.453338466666667,0.011160000000000002,3.6039999999999996,1.532,0.0,3.256,9.535999999999998,1.6799999999999995,8.200000000000001
2023-04-04 17:15:00+02:00,323.8664094666667,67.96799999999999,227.8,14.868,6.196,8.672,7.783049466666665,0.00736,2.3639999999999994,1.1680000000000001,0.0,2.1760000000000006,5.4399999999999995,1.3599999999999997,4.359999999999999
2023-04-04 17:30:00+02:00,391.22551179999994,70.128,286.2,15.38,6.548000000000002,8.831999999999999,11.4792718,0.006240000000000001,2.0319999999999996,0.9399999999999998,0.0,1.868,8.032,1.1999999999999997,7.239999999999999
2023-04-04 17:45:00+02:00,348.37673186666666,64.608,252.4,13.988,5.959999999999999,8.028,9.757851866666666,0.006879999999999998,2.4360000000000004,0.8440000000000001,0.0,2.0879999999999996,7.6160000000000005,1.0399999999999998,6.879999999999999
2023-04-04 18:00:00+02:00,306.4022081333333,52.895999999999994,227.6,11.311999999999998,4.848,6.463999999999999,7.8364481333333345,0.0057599999999999995,2.116,0.728,0.0,1.8119999999999998,6.751999999999999,0.9599999999999997,6.24
2023-04-04 18:15:00+02:00,245.8718054,39.936,186.0,8.084,3.2439999999999998,4.839999999999999,5.9912453999999995,0.00456,1.7199999999999998,0.5559999999999999,0.0,1.492,5.856,0.72,5.52
2023-04-04 18:30:00+02:00,159.0075808666667,26.20800000000001,121.4,3.7199999999999998,0.8360000000000002,2.8839999999999995,3.228500866666667,0.00308,1.236,0.368,0.0,1.1,4.4479999999999995,0.4,4.360000000000001
2023-04-04 18:45:00+02:00,108.18004026666667,13.776000000000007,87.8,2.2600000000000002,0.5400000000000001,1.72,1.5902402666666666,0.0017999999999999997,0.7240000000000002,0.24000000000000005,0.0,0.7760000000000001,2.7520000000000002,0.32,2.7999999999999994
2023-04-04 19:00:00+02:00,51.16598766666667,6.816000000000003,41.4,1.096,0.39200000000000007,0.704,0.9891076666666668,0.0008799999999999999,0.388,0.16400000000000003,0.0,0.4880000000000001,0.8640000000000001,0.16,1.0399999999999998
2023-04-04 19:15:00+02:00,19.920014866666666,3.360000000000001,15.2,0.6720000000000002,0.24000000000000002,0.4320000000000001,0.6237748666666666,0.00023999999999999995,0.24800000000000005,0.08800000000000002,0.0,0.23200000000000007,0.064,0.08,0.28
2023-04-04 19:30:00+02:00,9.0104842,1.7760000000000005,6.6,0.32000000000000006,0.09200000000000003,0.22800000000000004,0.3143641999999999,0.00012,0.168,0.016,0.0,0.164,0.0,0.0,0.04
2023-04-04 19:45:00+02:00,2.4895639333333333,0.576,1.8,0.06800000000000002,0.004,0.06400000000000002,0.04548393333333334,7.999999999999999e-05,0.11200000000000004,0.0,0.0,0.10000000000000003,0.0,0.0,0.0
2023-04-04 20:00:00+02:00,0.00015999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.00015999999999999999,0.06800000000000003,0.0,0.0,0.06400000000000003,0.0,0.0,0.0
2023-04-04 20:15:00+02:00,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.00012,0.05333333333333333,0.0,0.0,0.048,0.0,0.0,0.0
2023-04-04 20:30:00+02:00,0.048664,0.048,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 20:45:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 21:00:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 21:15:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 21:30:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 21:45:00+02:00,0.04867726666666667,0.048,0.0,,,,0.0006772666666666668,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 22:00:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 22:15:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 22:30:00+02:00,0.0006772666666666668,0.0,0.0,,,,0.0006772666666666668,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 22:45:00+02:00,0.0020052666666666667,0.0,0.0,,,,0.0020052666666666667,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 23:00:00+02:00,0.049992,0.048,0.0,,,,0.001992,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 23:15:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 23:30:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-04 23:45:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 00:00:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 00:15:00+02:00,0.048,0.048,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 00:30:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 00:45:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 01:00:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 01:15:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 01:30:00+02:00,0.048,0.048,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 01:45:00+02:00,0.001328,0.0,0.0,,,,0.001328,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 02:00:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 02:15:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 02:30:00+02:00,0.001328,0.0,0.0,,,,0.001328,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 02:45:00+02:00,0.048,0.048,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 03:00:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 03:15:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 03:30:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 03:45:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 04:00:00+02:00,0.048664,0.048,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 04:15:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 04:30:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 04:45:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 05:00:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 05:15:00+02:00,0.048,0.048,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 05:30:00+02:00,0.0013412666666666668,0.0,0.0,,,,0.0013412666666666668,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 05:45:00+02:00,0.000664,0.0,0.0,,,,0.000664,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 06:00:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 06:15:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 06:30:00+02:00,0.048,0.048,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 06:45:00+02:00,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0
2023-04-05 07:00:00+02:00,0.23113571794871798,0.192,0.0,0.012615384615384615,0.004615384615384615,0.008,0.02648033333333333,3.9999999999999996e-05,5.565,0.0,0.0,0.0225,0.0,0.0,0.0
2023-04-05 07:15:00+02:00,4.922521933333333,1.0559999999999998,3.4,0.188,0.04800000000000001,0.13999999999999999,0.2784019333333333,0.00012,0.09200000000000003,0.012,0.0,0.09200000000000003,0.0,0.0,0.0
2023-04-05 07:30:00+02:00,22.624418066666667,4.224,15.2,1.2079999999999997,0.4759999999999999,0.7319999999999999,1.3201780666666667,0.00024,0.176,0.072,0.0,0.17200000000000001,0.6719999999999999,0.72,0.32
2023-04-05 07:45:00+02:00,48.1261444,7.968000000000001,32.0,2.452,1.004,1.448,2.6964243999999997,0.0017199999999999997,0.37600000000000006,0.836,0.0,0.38000000000000006,3.008,2.8,0.5199999999999999
2023-04-05 08:00:00+02:00,58.76725153333334,9.792,37.6,3.0520000000000005,1.2560000000000002,1.796,3.423371533333333,0.0038800000000000006,0.5359999999999999,2.244,0.0,0.5479999999999999,4.896,4.559999999999999,0.6399999999999999
2023-04-05 08:15:00+02:00,55.09730553333333,8.927999999999999,35.0,2.9160000000000004,1.1560000000000001,1.76,3.320305533333333,0.005,0.5759999999999998,3.124,0.0,0.6079999999999999,4.927999999999999,4.719999999999999,0.47999999999999987
2023-04-05 08:30:00+02:00,61.459271533333336,9.984,37.6,4.0840000000000005,1.4200000000000002,2.664,4.025951533333333,0.005320000000000001,0.5599999999999999,3.38,0.0,0.616,5.76,5.6,0.4399999999999999
2023-04-05 08:45:00+02:00,87.83182926666666,14.544000000000002,55.0,5.98,2.108,3.872,5.324629266666666,0.0072,0.728,4.492,0.0,0.7840000000000001,6.976,6.800000000000001,0.5199999999999999
2023-04-05 09:00:00+02:00,127.87432026666669,21.072,84.4,7.868,2.912,4.956,6.749480266666668,0.008839999999999999,0.9920000000000001,5.1800000000000015,0.0,1.036,7.775999999999999,7.520000000000001,0.5199999999999999
2023-04-05 09:15:00+02:00,174.09422468571427,28.799999999999997,118.28571428571429,10.404,3.9999999999999996,6.404,8.0500704,0.010440000000000001,1.264,5.904000000000001,0.0,1.24,8.544,8.240000000000002,0.5999999999999999
2023-04-05 09:30:00+02:00,216.9678368,36.576,149.0,12.988,5.268,7.720000000000001,9.399716799999998,0.012119999999999997,1.696,6.388,0.0,1.5279999999999998,8.992,8.72,0.5599999999999999
2023-04-05 09:45:00+02:00,254.7685692,44.63999999999999,174.8,15.112000000000002,6.1000000000000005,9.012,10.6350092,0.013560000000000001,2.128,7.028,0.0,1.752,9.568,9.199999999999998,0.6399999999999999
2023-04-05 10:00:00+02:00,310.6226066000001,52.608,217.4,17.364,7.1,10.264000000000001,13.155486599999998,0.01512,2.484,7.380000000000001,0.0,2.032,10.080000000000002,9.679999999999998,0.6799999999999998
2023-04-05 10:15:00+02:00,343.8636214666666,60.096,237.6,19.744,8.356000000000002,11.388,15.655141466666663,0.01648,2.8319999999999994,7.768,0.0,2.376,10.752,10.08,0.8799999999999998
2023-04-05 10:30:00+02:00,383.2785018,67.296,265.2,21.528,9.123999999999999,12.404,17.7167018,0.017799999999999996,3.1360000000000006,8.083999999999998,0.0,2.7159999999999997,11.52,10.479999999999999,1.3599999999999999
2023-04-05 10:45:00+02:00,433.4780778666667,73.92000000000002,305.2,23.0,9.812000000000001,13.188,19.14695786666667,0.01912,3.4319999999999995,8.424000000000001,0.0,3.2280000000000006,12.192,10.56,1.88
